shipping_id,company_id,shuttle_location,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,company_rating,company_location,total_fleet_count,iata_approved
31394,35036,Anguilla,Quantum,ThetaBase Services,1,2,flexible,1,0,0,1234.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,7,1.35,1.0,Anguilla,1,0
47528,44169,Estonia,Plasma,ThetaBase Services,0,4,strict,2,1,0,1624.0,86.0,8.0,8.0,9.0,9.0,8.0,8.0,10,1.72,0.97,Portugal,39,0
25009,27056,Micronesia,Plasma,ThetaBase Services,2,4,flexible,2,1,0,2560.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,16,4.32,1.0,Kenya,4,0
43194,12546,Bouvet Island (Bouvetoya),Plasma,ThetaBase Services,0,2,flexible,1,0,0,1715.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,11,2.5,1.0,Lebanon,1,0
31373,37917,Malta,Plasma,ThetaBase Services,1,2,strict,1,0,0,2820.0,87.0,8.0,10.0,8.0,9.0,9.0,10.0,4,1.45,1.0,Nauru,1,0
35453,19905,United Kingdom,Plasma,ThetaBase Services,1,2,strict,1,1,0,2430.0,96.0,10.0,9.0,9.0,9.0,9.0,9.0,14,5.92,0.97,Monaco,8,0
72779,18077,Micronesia,Plasma,ThetaBase Services,3,6,flexible,3,0,0,5030.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.35,1.0,Sao Tome and Principe,139,0
71155,29552,United Kingdom,Plasma,ThetaBase Services,3,6,moderate,3,0,0,3470.0,40.0,10.0,10.0,8.0,2.0,8.0,6.0,1,1.0,1.0,Jersey,1,0
13137,46644,Russian Federation,Plasma,ThetaBase Services,1,4,strict,2,0,0,2300.0,88.0,9.0,9.0,9.0,9.0,10.0,9.0,15,2.59,1.0,Finland,1,0
19893,10883,Micronesia,Plasma,ThetaBase Services,1,5,strict,3,1,0,2027.0,54.0,7.0,6.0,9.0,9.0,7.0,6.0,7,1.26,1.0,Niger,8,1
65114,13553,Barbados,Plasma,ThetaBase Services,0,4,strict,3,0,0,2560.0,80.0,10.0,10.0,10.0,10.0,9.0,9.0,5,1.25,0.93,Vietnam,5,0
3741,6711,Nicaragua,Plasma,ThetaBase Services,1,4,strict,2,1,0,4705.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,26,4.46,1.0,Spain,3,0
50155,19880,Mexico,Quantum,ThetaBase Services,1,1,strict,1,1,0,1208.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.55,1.0,Greenland,1,0
67732,6984,Barbados,Quantum,ThetaBase Services,1,3,strict,3,1,0,1637.0,91.0,9.0,9.0,9.0,10.0,10.0,9.0,18,3.18,1.0,Suriname,9,0
50005,35640,Barbados,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1390.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,27,4.97,1.0,Uganda,3,0
33093,40910,Gambia,Plasma,ThetaBase Services,3,4,strict,3,1,0,3132.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,16,2.96,1.0,France,2,0
64242,44625,Russian Federation,Quantum,ThetaBase Services,1,1,moderate,1,1,0,1182.0,93.0,9.0,8.0,10.0,9.0,10.0,10.0,8,1.37,1.0,Russian Federation,2,0
67318,37652,Uzbekistan,Quantum,ThetaBase Services,1,2,moderate,1,1,0,1520.0,92.0,10.0,10.0,10.0,10.0,8.0,10.0,5,0.93,1.0,Kiribati,3,1
23476,28828,Faroe Islands,Plasma,ThetaBase Services,3,4,strict,3,0,0,1780.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,1.03,1.0,Isle of Man,198,1
14796,38207,Switzerland,Quantum,ThetaBase Services,1,3,strict,2,1,0,1455.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,13,2.71,1.0,Turks and Caicos Islands,2,1
28378,37652,Uzbekistan,Plasma,ThetaBase Services,1,4,strict,2,0,0,2040.0,95.0,9.0,10.0,10.0,10.0,8.0,10.0,4,0.75,1.0,Kiribati,3,1
6349,10110,Uzbekistan,Quantum,ThetaBase Services,1,2,flexible,1,0,0,1585.0,97.0,9.0,9.0,9.0,10.0,10.0,10.0,6,1.06,1.0,Costa Rica,1,1
36498,37362,Malta,Plasma,ThetaBase Services,1,2,strict,1,0,0,2235.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.23,1.0,Niue,1,0
40486,46124,Niue,Plasma,ThetaBase Services,1,2,moderate,0,1,0,1819.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,9,2.2,1.0,Niue,1,0
9525,37652,Uzbekistan,Quantum,ThetaBase Services,1,1,strict,1,1,0,1234.0,100.0,9.0,10.0,9.0,10.0,9.0,9.0,3,0.89,1.0,Kiribati,3,1
68968,8225,Barbados,Plasma,ThetaBase Services,3,6,strict,4,1,0,5940.0,89.0,9.0,10.0,9.0,9.0,10.0,8.0,14,3.11,0.95,Barbados,31,0
38389,3176,Rwanda,Quantum,ThetaBase Services,1,2,moderate,1,0,0,2820.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.08,1.0,Uzbekistan,1,1
55253,44205,Sao Tome and Principe,Plasma,ThetaBase Services,1,2,strict,1,0,0,1845.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,8,1.44,1.0,Sao Tome and Principe,2,0
22348,43108,Uzbekistan,Plasma,ThetaBase Services,1,2,strict,1,0,0,1897.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,1.08,1.0,Vietnam,2,0
26145,4446,Nicaragua,Plasma,ThetaBase Services,1,4,strict,1,1,0,2157.0,93.0,10.0,9.0,9.0,10.0,10.0,9.0,8,1.61,1.0,Uganda,58,0
39177,38668,United Kingdom,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1637.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,17,3.31,1.0,Lithuania,1,1
37138,10883,Micronesia,Plasma,ThetaBase Services,1,6,strict,3,0,0,2417.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.83,1.0,Niger,8,1
13996,33336,United Kingdom,Quantum,ThetaBase Services,1,2,moderate,1,0,0,1520.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.43,0.75,Nicaragua,1,0
23762,21548,Malta,Plasma,ThetaBase Services,2,3,strict,1,1,0,2417.0,100.0,9.0,9.0,10.0,10.0,9.0,10.0,2,0.38,0.43,Brazil,1,0
76665,3888,Nicaragua,Plasma,ThetaBase Services,1,2,moderate,1,0,0,1975.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,19,3.68,1.0,Isle of Man,1,0
41833,39919,United Kingdom,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1442.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,11,1.93,0.9,Guinea,3,1
9064,9169,Malta,Quantum,ThetaBase Services,1,1,moderate,1,0,0,1195.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,16,2.96,0.9,Guernsey,1,0
37838,41257,United Kingdom,Quantum,ThetaBase Services,1,2,flexible,1,0,0,1520.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,1.03,1.0,Monaco,1,0
74598,5891,Indonesia,Plasma,ThetaBase Services,1,2,strict,1,0,0,2820.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2,1.0,Faroe Islands,1,1
44975,23874,United Kingdom,Plasma,ThetaBase Services,1,2,moderate,1,0,0,1403.0,87.0,9.0,10.0,10.0,9.0,10.0,10.0,6,1.35,1.0,Denmark,1,0
36842,23143,Barbados,Plasma,ThetaBase Services,2,8,strict,4,0,0,2430.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.26,0.65,Bouvet Island (Bouvetoya),14,0
13413,15943,Bosnia and Herzegovina,Quantum,ThetaBase Services,1,1,moderate,1,0,0,1156.0,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.27,1.0,Puerto Rico,2,0
33938,28828,Rwanda,Plasma,ThetaBase Services,2,4,strict,2,0,0,2560.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.92,1.0,Isle of Man,198,1
65610,28828,United Kingdom,Plasma,ThetaBase Services,1,4,strict,1,0,0,1910.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,5,1.27,1.0,Isle of Man,198,1
39008,36363,Malta,Plasma,ThetaBase Services,1,4,strict,2,1,0,2430.0,97.0,10.0,10.0,10.0,9.0,10.0,9.0,19,4.56,0.82,Marshall Islands,5,0
27893,3389,Uzbekistan,Plasma,ThetaBase Services,2,6,strict,3,1,0,3626.0,100.0,10.0,9.0,9.0,10.0,10.0,9.0,3,0.65,1.0,Estonia,13,0
64496,13641,Malta,Plasma,ThetaBase Services,2,5,strict,3,1,0,3210.0,90.0,9.0,8.0,10.0,9.0,9.0,8.0,6,1.26,0.85,Mauritania,23,0
76000,18031,Barbados,Plasma,ThetaBase Services,1,4,strict,2,1,0,2950.0,80.0,5.0,9.0,10.0,9.0,9.0,8.0,3,1.41,1.0,Reunion,4,0
15333,15761,Rwanda,Plasma,ThetaBase Services,1,4,moderate,2,0,0,1949.0,87.0,10.0,10.0,10.0,8.0,9.0,10.0,3,1.41,1.0,Nicaragua,1,0
41697,18031,Barbados,Plasma,ThetaBase Services,2,5,strict,1,1,0,2820.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.46,1.0,Reunion,4,0
18049,1564,Sao Tome and Principe,Quantum,ThetaBase Services,1,2,strict,1,1,0,1351.0,80.0,10.0,8.0,10.0,8.0,8.0,8.0,4,0.72,1.0,Indonesia,12,0
12809,24033,Russian Federation,Plasma,ThetaBase Services,2,4,strict,2,0,0,2898.0,89.0,10.0,9.0,8.0,10.0,9.0,9.0,9,1.61,1.0,Uganda,45,0
36740,27056,Micronesia,Plasma,ThetaBase Services,2,4,flexible,2,1,0,2820.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,19,5.59,1.0,Kenya,4,0
36944,6894,Rwanda,Plasma,ThetaBase Services,1,2,strict,1,0,0,2066.0,40.0,6.0,2.0,2.0,2.0,6.0,4.0,1,0.18,0.8,Estonia,47,1
19898,49904,United Kingdom,Quantum,ThetaBase Services,2,6,moderate,3,0,0,3600.0,95.0,10.0,10.0,9.0,9.0,10.0,9.0,4,0.81,1.0,Senegal,1,0
59695,18077,Sao Tome and Principe,Plasma,ThetaBase Services,2,4,moderate,3,0,0,3470.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.86,1.0,Sao Tome and Principe,139,0
41613,20114,Rwanda,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1390.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,6,1.12,1.0,Croatia,1,1
6679,8367,Barbados,Plasma,ThetaBase Services,0,2,moderate,1,0,0,2196.0,94.0,10.0,9.0,9.0,10.0,10.0,10.0,10,2.1,1.0,Nicaragua,1,0
30218,5262,Rwanda,Plasma,ThetaBase Services,2,6,strict,2,0,0,1260.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,3,0.71,1.0,Croatia,1,1
39240,8355,Isle of Man,Plasma,ThetaBase Services,2,5,moderate,2,1,0,2755.0,85.0,9.0,10.0,10.0,10.0,9.0,10.0,4,0.78,0.87,Togo,16,0
19159,26689,Rwanda,Quantum,ThetaBase Services,1,2,flexible,1,0,0,1325.0,91.0,10.0,8.0,10.0,10.0,10.0,9.0,9,2.01,0.8,Svalbard & Jan Mayen Islands,1,0
68119,48994,Micronesia,Quantum,ThetaBase Services,1,1,moderate,0,0,0,1715.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,7,1.44,1.0,Rwanda,1,0
997,1711,United Kingdom,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2833.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,1.0,1.0,Jersey,1,0
6477,41991,Nicaragua,Quantum,ThetaBase Services,1,2,strict,1,1,0,2170.0,97.0,10.0,10.0,9.0,10.0,10.0,9.0,15,2.9,1.0,Mexico,1,1
76265,3314,Barbados,Plasma,ThetaBase Services,2,6,strict,3,0,0,2950.0,91.0,10.0,9.0,9.0,10.0,10.0,9.0,11,2.19,1.0,Slovakia (Slovak Republic),10,0
11596,45133,Bouvet Island (Bouvetoya),Plasma,ThetaBase Services,1,4,moderate,1,1,0,2001.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,12,2.9,0.77,Chile,1,0
35848,410,Barbados,Plasma,ThetaBase Services,2,2,flexible,2,0,0,2196.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,6,1.38,1.0,Bouvet Island (Bouvetoya),1,0
31034,17210,Rwanda,Plasma,ThetaBase Services,1,6,flexible,1,0,0,2430.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,20,4.29,1.0,Maldives,2,0
27753,15693,Barbados,Quantum,ThetaBase Services,1,3,strict,2,1,0,2170.0,87.0,9.0,9.0,10.0,9.0,10.0,9.0,26,5.2,1.0,Vietnam,6,0
48929,18077,Micronesia,Plasma,ThetaBase Services,2,4,strict,2,0,0,6070.0,92.0,10.0,9.0,9.0,10.0,9.0,9.0,10,1.96,1.0,Sao Tome and Principe,139,0
19895,10883,Micronesia,Plasma,ThetaBase Services,1,4,strict,1,1,0,2430.0,87.0,9.0,9.0,8.0,9.0,9.0,9.0,14,2.88,1.0,Niger,8,1
46851,29226,Russian Federation,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1507.0,80.0,9.0,8.0,10.0,10.0,10.0,9.0,2,0.38,1.0,Russian Federation,1,0
11721,4330,Barbados,Plasma,ThetaBase Services,1,3,strict,1,0,0,2690.0,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0.21,0.94,Ukraine,60,1
48368,24033,Bouvet Island (Bouvetoya),Plasma,ThetaBase Services,2,4,strict,2,0,0,2820.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.19,1.0,Uganda,45,0
13918,13396,Sao Tome and Principe,Plasma,ThetaBase Services,0,2,flexible,1,1,0,1676.0,90.0,9.0,6.0,10.0,9.0,9.0,10.0,2,0.43,1.0,Uruguay,1,0
43299,5231,Rwanda,Quantum,ThetaBase Services,1,1,flexible,1,1,0,1260.0,80.0,10.0,8.0,10.0,10.0,10.0,10.0,2,0.37,1.0,Nicaragua,1,0
9502,43540,Barbados,Plasma,ThetaBase Services,2,5,strict,3,0,0,3600.0,100.0,8.0,8.0,10.0,10.0,10.0,8.0,1,0.22,0.72,Bosnia and Herzegovina,25,0
63054,23855,Gambia,Plasma,ThetaBase Services,3,5,strict,3,1,0,1780.0,87.0,9.0,9.0,10.0,10.0,9.0,9.0,15,3.1,0.94,France,2,1
15101,44708,United Kingdom,Quantum,ThetaBase Services,1,4,moderate,2,1,0,1390.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,31,5.81,1.0,Gibraltar,1,0
41072,24603,United Kingdom,Plasma,ThetaBase Services,2,6,strict,3,0,0,2625.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,12,2.35,1.0,Senegal,1,0
58259,1616,Estonia,Quantum,ThetaBase Services,1,2,strict,1,1,0,1455.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,33,6.11,1.0,Zimbabwe,1,1
62502,3065,United Kingdom,Quantum,ThetaBase Services,1,2,flexible,1,0,0,1637.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.23,1.0,Tunisia,1,1
70252,31437,United Kingdom,Plasma,ThetaBase Services,3,7,moderate,3,0,0,2105.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8,1.45,0.9,Denmark,1,0
50910,46607,Malta,Plasma,ThetaBase Services,1,3,flexible,2,0,0,2235.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,7,1.51,1.0,Brazil,4,0
31718,28828,Sao Tome and Principe,Plasma,ThetaBase Services,5,10,strict,7,0,0,3210.0,93.0,9.0,9.0,9.0,10.0,10.0,9.0,6,1.33,1.0,Isle of Man,198,1
46664,25662,Barbados,Plasma,ThetaBase Services,1,4,moderate,3,0,0,1780.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,11,2.08,1.0,Bouvet Island (Bouvetoya),1,0
16332,28828,Malta,Plasma,ThetaBase Services,1,2,strict,1,0,0,1910.0,91.0,10.0,10.0,10.0,10.0,10.0,9.0,13,2.87,1.0,Isle of Man,198,1
10571,36002,Niue,Quantum,ThetaBase Services,1,1,flexible,1,1,0,1260.0,97.0,9.0,9.0,10.0,10.0,10.0,9.0,7,1.3,1.0,Niue,1,0
60827,31889,Estonia,Plasma,ThetaBase Services,3,5,strict,5,0,0,3210.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.29,1.0,Zimbabwe,1,1
44176,24252,Russian Federation,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2755.0,86.0,9.0,9.0,8.0,10.0,10.0,9.0,10,2.24,0.8,Tonga,2,0
42037,15693,Barbados,Quantum,ThetaBase Services,1,4,strict,2,1,0,2170.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,17,3.29,1.0,Vietnam,6,0
3271,15693,Barbados,Quantum,ThetaBase Services,1,3,strict,2,1,0,2170.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,39,7.6,1.0,Vietnam,6,0
55894,15693,Barbados,Quantum,ThetaBase Services,1,3,strict,2,1,0,2170.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,20,4.0,1.0,Vietnam,6,0
42192,15693,Barbados,Quantum,ThetaBase Services,1,2,strict,1,1,0,1910.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,13,2.57,1.0,Vietnam,6,0
21320,29322,Russian Federation,Plasma,ThetaBase Services,1,4,moderate,1,0,0,1780.0,98.0,9.0,10.0,9.0,10.0,10.0,10.0,10,1.96,1.0,Gambia,1,0
65539,30052,Sao Tome and Principe,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2950.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.43,1.0,Turkmenistan,1,0
60575,40264,Russian Federation,Quantum,ThetaBase Services,1,2,strict,1,1,0,2820.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,19,3.73,1.0,Russian Federation,1,0
40009,2673,Anguilla,Plasma,ThetaBase Services,2,4,flexible,3,0,0,1754.0,93.0,10.0,9.0,10.0,10.0,9.0,8.0,3,0.87,0.93,Anguilla,2,0
75958,22050,United Kingdom,Plasma,ThetaBase Services,1,2,moderate,1,0,0,1962.0,93.0,10.0,9.0,9.0,9.0,10.0,10.0,3,0.87,1.0,Peru,2,0
25382,18629,Sao Tome and Principe,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1390.0,100.0,9.0,9.0,10.0,10.0,10.0,10.0,4,0.83,1.0,Sao Tome and Principe,3,0
65243,26875,United Kingdom,Plasma,ThetaBase Services,1,2,flexible,1,0,0,1325.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,14,2.75,1.0,Tanzania,1,0
15891,31748,United Kingdom,Plasma,ThetaBase Services,0,2,moderate,1,1,0,1754.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,5,1.08,1.0,Lithuania,1,1
70788,21060,United Kingdom,Plasma,ThetaBase Services,2,4,flexible,2,1,0,3015.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,18,3.75,1.0,Tunisia,1,0
16058,49579,Malta,Quantum,ThetaBase Services,1,2,moderate,1,1,0,1650.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,25,4.84,0.9,Marshall Islands,2,1
6891,30286,Nicaragua,Plasma,ThetaBase Services,1,2,moderate,1,0,0,1832.0,89.0,9.0,10.0,9.0,9.0,10.0,9.0,9,2.14,1.0,Montserrat,39,0
52474,30286,Barbados,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2755.0,92.0,10.0,8.0,9.0,10.0,8.0,9.0,11,2.31,1.0,Montserrat,39,0
75203,30286,Barbados,Plasma,ThetaBase Services,3,5,moderate,3,0,0,3730.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,13,2.58,1.0,Montserrat,39,0
70533,9354,United Kingdom,Plasma,ThetaBase Services,2,9,strict,5,0,0,3457.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,15,3.0,1.0,Spain,12,0
6499,30286,Malta,Plasma,ThetaBase Services,1,4,strict,2,0,0,2560.0,95.0,10.0,10.0,9.0,10.0,10.0,9.0,13,3.94,1.0,Montserrat,39,0
60867,18315,Barbados,Plasma,ThetaBase Services,1,2,flexible,1,1,0,3470.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2,1.0,Bosnia and Herzegovina,1,0
12251,19758,Malta,Quantum,ThetaBase Services,1,2,strict,1,1,0,1325.0,100.0,9.0,10.0,10.0,10.0,10.0,10.0,4,0.78,1.0,Marshall Islands,1,0
1968,27774,Barbados,Plasma,ThetaBase Services,2,4,strict,2,1,0,2066.0,60.0,8.0,7.0,7.0,7.0,7.0,5.0,5,1.47,0.78,Vietnam,15,0
48613,25344,Barbados,Plasma,ThetaBase Services,2,4,strict,3,1,0,3275.0,60.0,6.0,6.0,10.0,10.0,6.0,2.0,1,0.48,0.9,Faroe Islands,8,0
18803,25344,Barbados,Plasma,ThetaBase Services,2,6,strict,3,1,0,3470.0,80.0,10.0,6.0,10.0,10.0,10.0,8.0,1,0.4,0.9,Faroe Islands,8,0
2970,25344,Barbados,Plasma,ThetaBase Services,2,4,strict,3,1,0,3275.0,100.0,10.0,10.0,10.0,6.0,10.0,10.0,1,1.0,0.9,Faroe Islands,8,0
52386,16173,Micronesia,Plasma,ThetaBase Services,2,6,moderate,3,0,0,3145.0,96.0,10.0,10.0,9.0,10.0,10.0,10.0,14,2.75,1.0,Rwanda,1,0
24417,330,Malta,Plasma,ThetaBase Services,1,2,flexible,1,0,0,1650.0,85.0,9.0,8.0,9.0,9.0,9.0,9.0,11,2.84,1.0,United Kingdom,1,0
40048,30286,Barbados,Plasma,ThetaBase Services,2,6,moderate,2,0,0,4770.0,86.0,9.0,9.0,10.0,10.0,9.0,8.0,14,2.73,1.0,Montserrat,39,0
64725,38406,Nicaragua,Plasma,ThetaBase Services,1,4,strict,2,1,0,2417.0,87.0,9.0,9.0,10.0,10.0,10.0,9.0,9,4.66,0.96,Russian Federation,6,1
31196,24026,Nicaragua,Plasma,ThetaBase Services,3,9,strict,4,0,0,3847.0,80.0,8.0,7.0,9.0,9.0,9.0,9.0,3,0.83,0.98,Cape Verde,69,1
40813,8225,Barbados,Plasma,ThetaBase Services,2,4,strict,2,1,0,2950.0,91.0,9.0,9.0,9.0,9.0,9.0,8.0,7,1.49,0.95,Barbados,31,0
56277,30286,United Kingdom,Plasma,ThetaBase Services,3,6,moderate,3,0,0,3340.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.89,1.0,Montserrat,39,0
67675,30286,Malta,Plasma,ThetaBase Services,2,3,moderate,2,0,0,2365.0,90.0,10.0,9.0,10.0,10.0,9.0,10.0,2,0.47,1.0,Montserrat,39,0
54975,30286,Wallis and Futuna,Plasma,ThetaBase Services,3,6,moderate,3,0,0,2625.0,100.0,10.0,10.0,10.0,9.0,9.0,10.0,3,0.6,1.0,Montserrat,39,0
24595,41254,Niue,Quantum,ThetaBase Services,1,2,flexible,1,1,0,1299.0,88.0,10.0,8.0,10.0,10.0,8.0,10.0,5,0.99,1.0,Niue,1,0
12614,28828,Kiribati,Plasma,ThetaBase Services,3,6,strict,3,0,0,2690.0,91.0,9.0,10.0,9.0,9.0,10.0,9.0,11,2.26,1.0,Isle of Man,198,1
25144,30286,Rwanda,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2365.0,78.0,9.0,9.0,9.0,9.0,9.0,8.0,9,1.89,1.0,Montserrat,39,0
54707,4330,Faroe Islands,Plasma,ThetaBase Services,4,8,strict,8,0,0,2820.0,100.0,9.0,9.0,9.0,9.0,9.0,9.0,2,1.87,0.94,Ukraine,60,1
9326,16042,Micronesia,Nuclear,ThetaBase Services,1,2,flexible,1,0,0,1325.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,6,1.17,0.0,Rwanda,2,0
73146,657,Wallis and Futuna,Plasma,ThetaBase Services,1,4,strict,2,0,0,2417.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,1.36,1.0,Marshall Islands,2,0
6212,39812,United Kingdom,Quantum,ThetaBase Services,1,2,strict,1,1,0,1585.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,64,11.93,1.0,Nicaragua,6,1
50454,39812,United Kingdom,Quantum,ThetaBase Services,1,2,strict,1,1,0,1585.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,52,9.81,1.0,Nicaragua,6,1
67050,44169,Estonia,Plasma,ThetaBase Services,0,4,strict,2,1,0,1598.0,80.0,8.0,4.0,8.0,8.0,10.0,6.0,1,0.22,0.97,Portugal,39,0
64108,23972,Rwanda,Plasma,ThetaBase Services,2,7,flexible,2,1,0,2378.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,10,4.17,1.0,Zimbabwe,2,1
40986,14318,Micronesia,Plasma,ThetaBase Services,2,6,strict,2,0,0,2430.0,91.0,9.0,10.0,9.0,10.0,10.0,9.0,7,1.35,0.95,China,2,0
63389,30286,Bouvet Island (Bouvetoya),Plasma,ThetaBase Services,1,2,moderate,2,0,0,2300.0,60.0,8.0,8.0,6.0,6.0,8.0,8.0,2,0.44,1.0,Montserrat,39,0
4726,11946,Estonia,Quantum,ThetaBase Services,1,4,flexible,2,1,0,1182.0,80.0,8.0,7.0,9.0,9.0,9.0,8.0,7,1.32,0.89,Zimbabwe,2,0
70361,30286,Rwanda,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2755.0,84.0,9.0,8.0,10.0,9.0,9.0,9.0,9,2.65,1.0,Montserrat,39,0
7599,4575,Malta,Plasma,ThetaBase Services,2,4,strict,2,1,0,2430.0,85.0,9.0,9.0,9.0,8.0,9.0,9.0,8,2.18,1.0,Pakistan,3,0
54831,2112,Kiribati,Quantum,ThetaBase Services,0,2,moderate,1,1,0,1390.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,49,9.3,1.0,Nicaragua,2,0
71372,42286,Barbados,Plasma,ThetaBase Services,2,5,strict,2,1,0,4120.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,13,3.12,0.94,Vietnam,9,1
56389,32161,Bouvet Island (Bouvetoya),Plasma,Warwick Technology Multinational,1,3,strict,1,0,0,1871.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.83,1.0,Nicaragua,5,1
30533,18362,Russian Federation,Plasma,ThetaBase Services,1,2,moderate,1,0,0,1910.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.83,1.0,Uganda,5,0
21295,30286,Malta,Plasma,ThetaBase Services,3,5,moderate,3,0,0,4120.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.41,1.0,Montserrat,39,0
33075,2732,Malta,Plasma,ThetaBase Services,2,4,moderate,2,0,0,2300.0,87.0,10.0,10.0,9.0,9.0,9.0,9.0,7,1.58,1.0,Turkmenistan,4,0
15180,24118,Barbados,Plasma,ThetaBase Services,3,8,strict,7,0,0,4770.0,93.0,9.0,9.0,8.0,10.0,10.0,9.0,6,1.28,0.98,Ghana,21,1
8022,30286,Barbados,Plasma,ThetaBase Services,2,4,moderate,2,0,0,3210.0,80.0,9.0,8.0,10.0,8.0,10.0,8.0,7,1.38,1.0,Montserrat,39,0
