id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
9570,Rwanda,Type G0,Plasma,ThetaBase Services,3,7,moderate,3,t,f,"$7,695.0",27226
5939,Faroe Islands,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,299.0",32661
39008,Malta,Type V5,Plasma,ThetaBase Services,1,4,strict,2,t,f,"$2,430.0",36363
30951,Malta,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,390.0",2706
2316,Marshall Islands,Type F5,Plasma,ThetaBase Services,4,7,strict,4,f,f,"$2,820.0",21816
27893,Uzbekistan,Type V5,Plasma,ThetaBase Services,2,6,strict,3,t,f,"$3,626.0",3389
64496,Malta,Type V5,Plasma,ThetaBase Services,2,5,strict,3,t,f,"$3,210.0",13641
76000,Barbados,Type V5,Plasma,ThetaBase Services,1,4,strict,2,t,f,"$2,950.0",18031
21947,Rwanda,Type V7,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,560.0",38919
9854,Brazil,Type V5,Plasma,ThetaBase Services,2,2,flexible,2,t,f,"$2,040.0",29087
56530,Barbados,Type V5,Plasma,ThetaBase Services,0,2,moderate,1,f,f,"$2,014.0",23055
15333,Rwanda,Type V5,Plasma,ThetaBase Services,1,4,moderate,2,f,f,"$1,949.0",15761
46747,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,strict,4,t,f,"$3,444.0",8942
15867,Russian Federation,Type V5,Plasma,ThetaBase Services,2,6,strict,6,t,f,"$3,496.0",8942
58993,Nicaragua,Type V5,Plasma,ThetaBase Services,2,5,strict,5,t,f,"$3,457.0",8942
41697,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,1,t,f,"$2,820.0",18031
40203,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,170.0",20385
18049,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,351.0",1564
38443,Estonia,Type F5,Quantum,ThetaBase Services,1,1,moderate,1,f,f,"$1,130.0",23455
12809,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,898.0",24033
56046,Barbados,Type V5,Plasma,ThetaBase Services,1,3,moderate,2,f,f,"$2,690.0",304
40969,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,520.0",36241
9452,Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,247.0",38959
51286,Rwanda,Type F5,Quantum,ThetaBase Services,1,2,moderate,2,t,f,"$1,299.0",2571
638,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,820.0",32394
36740,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,t,f,"$2,820.0",27056
38177,Barbados,Type V5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,520.0",37495
36944,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,066.0",6894
50015,Rwanda,Type V5,Plasma,ThetaBase Services,1,3,moderate,2,f,f,"$1,858.0",37443
19898,United Kingdom,Type V5,Quantum,ThetaBase Services,2,6,moderate,3,f,f,"$3,600.0",49904
73354,Malta,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,338.0",8301
59695,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,moderate,3,f,f,"$3,470.0",18077
41613,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,390.0",20114
72192,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3,8,moderate,3,f,f,"$2,560.0",38804
6679,Barbados,Type V5,Plasma,ThetaBase Services,0,2,moderate,1,f,f,"$2,196.0",8367
30218,Rwanda,Type V5,Plasma,ThetaBase Services,2,6,strict,2,f,f,"$1,260.0",5262
4949,Kiribati,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,t,f,"$1,650.0",37538
11612,Uzbekistan,Type F5,Quantum,ThetaBase Services,0,2,flexible,1,t,f,"$1,715.0",7565
23297,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$1,910.0",4130
39240,Isle of Man,Type V5,Plasma,ThetaBase Services,2,5,moderate,2,t,f,"$2,755.0",8355
19159,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,325.0",26689
68845,Micronesia,Type F5,Quantum,ThetaBase Services,1,2,strict,2,t,f,"$1,416.0",40222
68119,Micronesia,Type E3,Quantum,ThetaBase Services,1,1,moderate,0,f,f,"$1,715.0",48994
997,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,833.0",1711
61428,Micronesia,Type V5,Plasma,ThetaBase Services,0,2,strict,2,f,f,"$1,624.0",14498
6477,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$2,170.0",41991
59426,Barbados,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$1,260.0",12593
76265,Barbados,Type V5,Plasma,ThetaBase Services,2,6,strict,3,f,f,"$2,950.0",3314
11596,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,4,moderate,1,t,f,"$2,001.0",45133
36803,Malta,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$2,105.0",17409
35848,Barbados,Type V5,Plasma,ThetaBase Services,2,2,flexible,2,f,f,"$2,196.0",410
17141,Nicaragua,Type V7,Plasma,ThetaBase Services,3,6,strict,3,f,f,"$4,120.0",28953
31034,Rwanda,Type V5,Plasma,ThetaBase Services,1,6,flexible,1,f,f,"$2,430.0",17210
53433,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,3,f,f,"$3,860.0",4330
67715,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$6,720.0",40364
27753,Barbados,Type G0,Quantum,ThetaBase Services,1,3,strict,2,t,f,"$2,170.0",15693
22505,Pakistan,Type F5,Plasma,ThetaBase Services,4,7,strict,6,f,f,"$2,950.0",27909
108,Barbados,Type V5,Plasma,ThetaBase Services,0,2,strict,1,f,f,"$2,040.0",4330
48929,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$6,070.0",18077
34544,Malta,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,221.0",41511
57064,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,442.0",13873
26108,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,325.0",41323
19895,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,strict,1,t,f,"$2,430.0",10883
46851,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,507.0",29226
29788,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,3,f,f,"$3,860.0",4330
42872,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,4,f,f,"$4,315.0",4330
57431,Barbados,Type V5,Plasma,ThetaBase Services,1,3,strict,2,f,f,"$2,560.0",4330
46621,Estonia,Type V5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,208.0",18909
45456,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,143.0",47356
16048,Barbados,Type V5,Plasma,ThetaBase Services,1,3,strict,2,f,f,"$4,640.0",4330
62319,Barbados,Type V5,Plasma,ThetaBase Services,1,3,strict,2,f,f,"$4,770.0",4330
11721,Barbados,Type V5,Plasma,ThetaBase Services,1,3,strict,1,f,f,"$2,690.0",4330
48368,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$2,820.0",24033
71153,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,flexible,2,t,f,"$1,650.0",2182
2244,Marshall Islands,Type F5,Plasma,ThetaBase Services,3,4,moderate,3,t,f,"$1,910.0",8030
13918,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,0,2,flexible,1,t,f,"$1,676.0",13396
43299,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$1,260.0",5231
9502,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,3,f,f,"$3,600.0",43540
71006,Barbados,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,910.0",18589
8378,Estonia,Type F5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$1,390.0",32998
67784,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,3,6,moderate,4,f,f,"$3,210.0",27033
10962,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,650.0",11038
64365,Barbados,Type V5,Plasma,ThetaBase Services,1,3,flexible,2,f,f,"$1,962.0",18763
38255,Malta,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$4,120.0",13088
63054,Gambia,Type V5,Plasma,ThetaBase Services,3,5,strict,3,t,f,"$1,780.0",23855
74614,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,5,1,strict,1,f,f,"$1,156.0",1577
15101,United Kingdom,Type F5,Quantum,ThetaBase Services,1,4,moderate,2,t,f,"$1,390.0",44708
43717,Russian Federation,Type F5,Plasma,ThetaBase Services,2,4,flexible,4,t,f,"$2,820.0",9703
10311,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,910.0",40964
41072,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,strict,3,f,f,"$2,625.0",24603
74843,Niue,Type V2,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$8,150.0",14652
58259,Estonia,Type F5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,455.0",1616
10172,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,845.0",3439
62502,United Kingdom,Type V2,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,637.0",3065
7928,Kiribati,Type E3,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,520.0",22930
70252,United Kingdom,Type F5,Plasma,ThetaBase Services,3,7,moderate,3,f,f,"$2,105.0",31437
50910,Malta,Type V5,Plasma,ThetaBase Services,1,3,flexible,2,f,f,"$2,235.0",46607
33077,Malta,Type V5,Plasma,ThetaBase Services,3,6,moderate,3,f,f,"$3,470.0",46893
31718,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,5,10,strict,7,f,f,"$3,210.0",28828
33444,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,715.0",41376
24277,Uzbekistan,Type V5,Plasma,ThetaBase Services,1,4,flexible,1,f,f,"$2,170.0",31782
46664,Barbados,Type V5,Plasma,ThetaBase Services,1,4,moderate,3,f,f,"$1,780.0",25662
13380,Indonesia,Type F5,Plasma,ThetaBase Services,3,5,strict,3,f,f,"$2,430.0",27553
25247,United Kingdom,Type V5,Plasma,ThetaBase Services,0,4,strict,1,f,f,"$1,780.0",28828
16332,Malta,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,910.0",28828
16320,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,t,f,"$3,470.0",38282
10571,Niue,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,t,f,"$1,260.0",36002
24085,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,4,8,strict,5,f,f,"$3,067.0",18979
60827,Estonia,Type F5,Plasma,ThetaBase Services,3,5,strict,5,f,f,"$3,210.0",31889
44176,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,755.0",24252
42037,Barbados,Type G0,Quantum,ThetaBase Services,1,4,strict,2,t,f,"$2,170.0",15693
40834,Barbados,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,t,f,"$65,870.0",36459
3271,Barbados,Type G0,Quantum,ThetaBase Services,1,3,strict,2,t,f,"$2,170.0",15693
55894,Barbados,Type G0,Quantum,ThetaBase Services,1,3,strict,2,t,f,"$2,170.0",15693
42192,Barbados,Type G0,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,910.0",15693
22338,Indonesia,Type V5,Plasma,ThetaBase Services,3,6,strict,3,t,f,"$4,120.0",31273
21320,Russian Federation,Type V5,Plasma,ThetaBase Services,1,4,moderate,1,f,f,"$1,780.0",29322
31849,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,5,10,flexible,5,f,f,"$9,710.0",31446
65539,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,950.0",30052
60575,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$2,820.0",40264
40009,Anguilla,Type G0,Plasma,ThetaBase Services,2,4,flexible,3,f,f,"$1,754.0",2673
75958,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,962.0",22050
25382,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,390.0",18629
65243,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$1,325.0",26875
53981,Nicaragua,Type V5,Plasma,ThetaBase Services,0,2,flexible,1,t,f,"$2,170.0",23869
15891,United Kingdom,Type V5,Plasma,ThetaBase Services,0,2,moderate,1,t,f,"$1,754.0",31748
14981,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,t,f,"$2,690.0",16908
59372,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$1,910.0",13411
48822,Rwanda,Type F5,Plasma,ThetaBase Services,4,12,strict,9,f,f,"$4,770.0",35522
70788,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,flexible,2,t,f,"$3,015.0",21060
1866,United Kingdom,Type V5,Plasma,ThetaBase Services,3,5,strict,4,t,f,"$2,820.0",5965
55002,Costa Rica,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,338.0",36235
16058,Malta,Type F5,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$1,650.0",49579
6891,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,832.0",30286
52474,Barbados,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,755.0",30286
4884,Russian Federation,Type F5,Plasma,ThetaBase Services,3,6,moderate,4,f,f,"$3,275.0",28531
75203,Barbados,Type V5,Plasma,ThetaBase Services,3,5,moderate,3,f,f,"$3,730.0",30286
70533,United Kingdom,Type V5,Plasma,ThetaBase Services,2,9,strict,5,f,f,"$3,457.0",9354
68300,Pakistan,Type F5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$2,820.0",49706
341,Wallis and Futuna,Type V2,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,637.0",48124
6499,Malta,Type V5,Plasma,ThetaBase Services,1,4,strict,2,f,f,"$2,560.0",30286
34073,Niue,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,715.0",26442
59271,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,286.0",9127
60867,Barbados,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,t,f,"$3,470.0",18315
12251,Malta,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,325.0",19758
1968,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$2,066.0",27774
6055,Brazil,Type O3,Nuclear,ThetaBase Services,1,3,flexible,3,f,f,"$1,715.0",38535
66141,Nicaragua,Type F5,Plasma,ThetaBase Services,3,3,strict,3,f,f,"$4,380.0",11220
22872,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,820.0",40223
60544,Isle of Man,Type F5,Plasma,ThetaBase Services,3,6,flexible,4,f,f,"$3,158.0",23374
48613,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$3,275.0",25344
18803,Barbados,Type V5,Plasma,ThetaBase Services,2,6,strict,3,t,f,"$3,470.0",25344
2970,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,3,t,f,"$3,275.0",25344
52386,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,moderate,3,f,f,"$3,145.0",16173
32239,Barbados,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,910.0",32812
61478,Gambia,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,560.0",22209
24417,Malta,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$1,650.0",330
40048,Barbados,Type V5,Plasma,ThetaBase Services,2,6,moderate,2,f,f,"$4,770.0",30286
43862,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
1730,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
12785,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,170.0",16414
45825,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
42867,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
71355,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
37628,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,105.0",16414
70352,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
67681,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
56623,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
11692,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
64794,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
32519,Barbados,Type V5,Plasma,ThetaBase Services,1,2,strict,,t,f,"$2,040.0",16414
64725,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,strict,2,t,f,"$2,417.0",38406
31196,Nicaragua,Type F5,Plasma,ThetaBase Services,3,9,strict,4,f,f,"$3,847.0",24026
40813,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$2,950.0",8225
56277,United Kingdom,Type F5,Plasma,ThetaBase Services,3,6,moderate,3,f,f,"$3,340.0",30286
67675,Malta,Type V5,Plasma,ThetaBase Services,2,3,moderate,2,f,f,"$2,365.0",30286
54975,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,3,6,moderate,3,f,f,"$2,625.0",30286
24595,Niue,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,299.0",41254
12614,Kiribati,Type F5,Plasma,ThetaBase Services,3,6,strict,3,f,f,"$2,690.0",28828
25144,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,365.0",30286
54707,Faroe Islands,Type F5,Plasma,ThetaBase Services,4,8,strict,8,f,f,"$2,820.0",4330
9326,Micronesia,Type V5,Nuclear,ThetaBase Services,1,2,flexible,1,f,f,"$1,325.0",16042
73146,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1,4,strict,2,f,f,"$2,417.0",657
67293,Indonesia,Type O3,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$2,105.0",30212
6212,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",39812
50454,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",39812
990,Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1,3,flexible,1,f,f,"$2,170.0",4003
54040,Costa Rica,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,f,f,"$1,260.0",30838
67050,Estonia,Type V5,Plasma,ThetaBase Services,0,4,strict,2,t,f,"$1,598.0",44169
64108,Rwanda,Type V5,Plasma,ThetaBase Services,2,7,flexible,2,t,f,"$2,378.0",23972
17957,Barbados,Type V5,Plasma,ThetaBase Services,1,3,strict,1,f,f,"$2,651.0",26901
36659,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,t,f,"$2,690.0",24135
61423,Costa Rica,Type F5,Plasma,ThetaBase Services,3,6,strict,3,f,f,"$2,690.0",34335
40986,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,strict,2,f,f,"$2,430.0",14318
64554,Rwanda,Type V5,Plasma,ThetaBase Services,3,6,strict,4,f,f,"$2,235.0",33017
63389,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,moderate,2,f,f,"$2,300.0",30286
4726,Estonia,Type F5,Quantum,ThetaBase Services,1,4,flexible,2,t,f,"$1,182.0",11946
63264,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$3,210.0",8644
70361,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,755.0",30286
7599,Malta,Type V5,Plasma,ThetaBase Services,2,4,strict,2,t,f,"$2,430.0",4575
18085,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,144.0",28324
54831,Kiribati,Type V5,Quantum,ThetaBase Services,0,2,moderate,1,t,f,"$1,390.0",2112
48708,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,6,strict,3,t,f,"$2,495.0",2809
53101,Faroe Islands,Type E3,Plasma,ThetaBase Services,1,2,moderate,1,t,f,"$1,351.0",5521
46634,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,3,f,f,"$3,418.0",4330
56455,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,3,f,f,"$4,120.0",4330
61728,Barbados,Type V5,Plasma,ThetaBase Services,3,5,strict,3,f,f,"$4,770.0",4330
42343,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$2,040.0",24988
71372,Barbados,Type V5,Plasma,ThetaBase Services,2,5,strict,2,t,f,"$4,120.0",42286
56389,Bouvet Island (Bouvetoya),Type V5,Plasma,Warwick Technology Multinational,1,3,strict,1,f,f,"$1,871.0",32161
30533,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,moderate,1,f,f,"$1,910.0",18362
62782,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,520.0",48160
21295,Malta,Type V5,Plasma,ThetaBase Services,3,5,moderate,3,f,f,"$4,120.0",30286
33075,Malta,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,300.0",2732
76176,Niue,Type V5,Quantum,ThetaBase Services,1,1,strict,1,t,f,"$1,494.0",3302
67970,Micronesia,Type V5,Plasma,ThetaBase Services,0,2,strict,1,f,f,"$2,547.0",38701
15180,Barbados,Type V5,Plasma,ThetaBase Services,3,8,strict,7,f,f,"$4,770.0",24118
64857,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,910.0",36693
8022,Barbados,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$3,210.0",30286
69736,Indonesia,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,365.0",31446
36462,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,495.0",43510
47281,Malta,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",30196
40138,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",39812
68240,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$1,780.0",48863
38993,Barbados,Type V5,Quantum,ThetaBase Services,1,2,strict,2,t,f,"$3,730.0",32718
214,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,325.0",23035
66075,Gambia,Type V5,Plasma,ThetaBase Services,2,6,strict,5,t,f,"$2,300.0",11913
76474,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,strict,2,f,f,"$6,720.0",20165
58036,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,416.0",25665
34759,Estonia,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$1,650.0",37771
29549,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,flexible,2,f,f,"$2,105.0",35213
55120,Barbados,Type F5,Quantum,ThetaBase Services,1,2,flexible,1,t,f,"$2,560.0",17281
32975,Niue,Type V5,Plasma,ThetaBase Services,1,4,flexible,2,t,f,"$1,910.0",945
68325,Niue,Type F1,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,117.0",30414
76421,Costa Rica,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$1,650.0",33640
48636,Niue,Type V5,Quantum,ThetaBase Services,1,2,moderate,1,f,f,"$1,520.0",25308
31494,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,strict,1,f,f,"$2,235.0",27819
47415,Pakistan,Type F5,Quantum,ThetaBase Services,4,1,flexible,1,t,f,"$1,195.0",48106
72424,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,strict,1,t,f,"$1,585.0",17529
32972,Micronesia,Type N0,Quantum,ThetaBase Services,1,2,moderate,2,t,f,"$2,820.0",4723
60200,Micronesia,Type N0,Quantum,ThetaBase Services,1,4,moderate,3,t,f,"$4,120.0",4723
41797,Micronesia,Type N0,Quantum,ThetaBase Services,1,2,moderate,1,t,f,"$2,820.0",4723
64521,Micronesia,Type N0,Quantum,ThetaBase Services,1,5,moderate,4,t,f,"$9,320.0",4723
58184,Micronesia,Type N0,Quantum,ThetaBase Services,1,3,moderate,2,t,f,"$3,470.0",4723
76224,Micronesia,Type N0,Quantum,ThetaBase Services,1,5,moderate,3,t,f,"$4,770.0",4723
33460,Micronesia,Type N0,Quantum,ThetaBase Services,1,1,moderate,1,t,f,"$2,170.0",4723
37866,Micronesia,Type N0,Quantum,ThetaBase Services,1,2,moderate,2,t,f,"$8,020.0",4723
19329,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$3,470.0",12802
28360,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,moderate,2,f,f,"$2,170.0",10143
74634,Rwanda,Type V5,Plasma,ThetaBase Services,2,5,moderate,2,f,f,"$2,300.0",26238
23733,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,0,6,moderate,,t,f,"$3,275.0",27719
19129,Rwanda,Type F5,Plasma,ThetaBase Services,3,5,moderate,3,f,f,"$3,470.0",30286
4854,Estonia,Type F5,Quantum,ThetaBase Services,1,1,strict,1,f,f,"$1,130.0",34130
14468,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,moderate,2,f,f,"$2,755.0",30286
54348,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$4,120.0",24033
74917,Barbados,Type V5,Plasma,ThetaBase Services,1,2,flexible,1,f,f,"$2,560.0",39109
42527,Russian Federation,Type V5,Plasma,ThetaBase Services,2,5,strict,3,t,f,"$2,820.0",41604
14950,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,flexible,1,f,f,"$2,170.0",1132
9610,Isle of Man,Type V5,Plasma,ThetaBase Services,2,6,moderate,3,t,f,"$2,820.0",8355
21679,Anguilla,Type Z6,Plasma,ThetaBase Services,1,3,moderate,2,f,f,"$1,741.0",24103
55123,Barbados,Type V5,Plasma,ThetaBase Services,2,4,strict,2,f,f,"$3,080.0",30286
44493,Micronesia,Type G0,Plasma,ThetaBase Services,1,4,strict,2,t,f,"$2,430.0",11567
